0.56/0.57/0.56
0.35/0.46/0.32
0.76/0.80/0.74
0.72/0.75/0.71
0.69/0.76/0.66
0.81/0.86/0.76
0.88/0.91/0.88
0.64/0.70/0.59
0.50/0.52/0.49
0.58/0.70/0.57
0.77/0.78/0.75
0.74/0.76/0.73
0.67/0.71/0.65
